LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1977,23043.2645,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1978,24397.4096,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1979,28303.3853,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1980,22441.7171,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1981,19810.4624,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1982,23345.1867,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1983,25703.441,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1984,29224.3848,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1985,32072.8855,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1986,41668.4014,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1987,44046.7483,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1988,33576.4959,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1989,34601.7542,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1990,48755.3635,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1991,56760.4842,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1992,61446.9992,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1993,68528.4207,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1994,63489.0844,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1995,73958.9934,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1996,82823.0287,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1997,81487.8563,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1998,79860.4494,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,1999,85499.4781,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2000,104185.4289,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2001,101407.8318,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2002,86941.7427,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2003,71769.1852,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2004,60557.8294,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2005,53560.3661,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2006,43942.747,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2007,24448.5227,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2008,38627.7398,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2009,34946.4041,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2010,12554.1264,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2011,-4846.4136,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2012,9795.0925,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2013,34990.2943,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2014,54469.2909,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2015,78695.5695,
AUS,TRADEGOODSERV,NTRADE,MLN_USD,A,2016,85333.7646,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1971,6.4080838511,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1972,10.1450985018,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1973,5.4407197173,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1974,10.7110208228,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1975,-2.3991926235,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1976,11.0594096635,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1977,2.3943158961,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1978,8.7285670876,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1979,11.3242153324,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1980,3.6815691602,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1981,4.8834449127,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1982,-0.0849181245,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1983,1.5839496432,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1984,8.3202940292,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1985,8.954400718,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1986,-4.0522410713,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1987,3.4318285342,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1988,8.2569386112,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1989,10.5440711864,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1990,8.572220463,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1991,2.9372960351,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1992,1.3193855473,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1993,-2.3731611985,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1994,5.6880888286,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1995,7.2053934557,E
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1996,4.6384809752,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1997,11.027814335,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1998,7.8514930885,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,1999,6.4339636482,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2000,13.5245810653,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2001,5.7437394054,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2002,4.0976960081,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2003,0.4018850387,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2004,8.7814137383,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2005,6.5110172707,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2006,7.459519364,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2007,7.3857365709,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2008,2.2589182336,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2009,-15.007540439,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2010,13.8404010995,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2011,5.9730027121,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2012,1.6507885394,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2013,0.5390759816,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2014,2.2796257055,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2015,3.5582650042,
AUT,TRADEGOODSERV,EXP,AGRWTH,A,2016,1.6446609315,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1970,25244.8672,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1971,26862.5795,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1972,29587.8147,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1973,31197.6047,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1974,34539.1867,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1975,33710.525,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1976,37438.7101,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1977,38335.1111,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1978,41681.217,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1979,46401.2877,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1980,48109.5832,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1981,50458.9882,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1982,50416.1394,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1983,51214.7057,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1984,55475.9198,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1985,60443.4559,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1986,57994.1414,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1987,59984.4009,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1988,64937.276,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1989,71784.3086,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1990,77937.8178,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1991,80227.0823,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1992,81285.5868,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1993,79356.5488,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1994,83870.4198,E
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1995,89913.6135,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1996,94084.2394,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1997,104459.6746,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1998,112661.3187,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,1999,119909.907,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2000,136127.2196,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2001,143946.0124,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2002,149844.4824,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2003,150446.6849,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2004,163658.0308,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2005,174313.8334,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2006,187316.8076,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2007,201151.5336,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2008,205695.3822,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2009,174825.5646,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2010,199022.1239,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2011,210909.7208,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2012,214391.3943,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2013,215547.1268,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2014,220460.7945,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2015,228305.3738,
AUT,TRADEGOODSERV,EXP,MLN_USD,A,2016,232060.2231,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1970,27.391757082,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1971,27.0353547405,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1972,26.9306664996,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1973,26.9193669892,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1974,29.1143697688,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1975,28.0946358199,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1976,28.7525264004,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1977,27.9539568497,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1978,29.1150929838,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1979,30.8807752564,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1980,31.6930717643,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1981,33.0006616186,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1982,31.7414964407,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1983,30.4781988393,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1984,32.7510176411,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1985,34.9213214317,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1986,31.9977146539,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1987,31.406204906,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1988,33.0709262118,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1989,35.0152027657,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1990,35.6974146363,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1991,34.5904881001,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1992,33.155267655,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1993,31.4638980457,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1994,32.1585338843,E
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1995,33.5331403455,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1996,34.2492761074,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1997,37.0280827385,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1998,38.3510211865,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,1999,39.3570378853,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2000,43.346273952,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2001,44.6058108221,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2002,45.2228065847,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2003,44.4143653095,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2004,46.75306107,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2005,48.4267855838,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2006,50.5760769788,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2007,52.1836957987,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2008,52.823522968,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2009,44.6066299172,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2010,50.7848450053,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2011,53.4125481985,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2012,53.5374744895,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2013,52.9671989335,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2014,52.5951336118,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2015,52.35213807,
AUT,TRADEGOODSERV,EXP,PC_GDP,A,2016,51.6148286829,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1971,6.2875197472,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1972,12.146254459,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1973,9.5530933574,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1974,6.9053955964,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1975,-4.6487416259,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1976,17.4175172086,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1977,8.4414092626,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1978,-1.0082998244,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1979,10.2458917386,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1980,5.7077076921,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1981,-0.606332188,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1982,-3.6289425466,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1983,4.1769091786,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1984,6.6433131248,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1985,5.5379447327,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1986,-3.5412433778,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1987,3.833029588,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1988,9.4424673389,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1989,10.1583637347,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1990,7.9803303586,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1991,5.1143656034,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1992,2.1161100662,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1993,-5.489471871,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1994,10.3315286958,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1995,5.9048832573,E
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1996,4.159597826,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1997,7.2633401896,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1998,5.7509741964,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,1999,4.0526456354,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2000,10.191637215,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2001,5.1809985409,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2002,0.2915912879,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2003,3.5081675174,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2004,7.9949031447,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2005,5.4473671319,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2006,5.8630861507,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2007,5.6173137578,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2008,0.9191809884,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2009,-12.018685132,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2010,11.9892389711,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2011,6.2032280619,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2012,1.0934576733,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2013,0.6514686489,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2014,1.3105772766,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2015,3.38195713,
AUT,TRADEGOODSERV,IMP,AGRWTH,A,2016,3.086952573,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1970,29271.813,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1971,31112.284,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1972,34891.2612,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1973,38224.456,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1974,40864.0059,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1975,38964.3438,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1976,45750.9651,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1977,49612.9913,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1978,49112.7436,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1979,54144.7821,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1980,57235.208,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1981,56888.1725,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1982,54823.7334,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1983,57113.671,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1984,60907.911,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1985,64280.9574,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1986,62004.6123,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1987,64381.2674,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1988,70460.4476,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1989,77618.0761,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1990,83812.255,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1991,88098.7202,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1992,89962.986,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1993,85024.4932,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1994,93808.8231,E
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1995,99348.1246,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1996,103480.6071,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1997,110996.7556,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1998,117380.1504,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,1999,122137.1519,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2000,134584.9273,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2001,141557.7705,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2002,141970.5406,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2003,146951.105,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2004,158699.7035,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2005,167344.659,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2006,177156.2205,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2007,187107.6412,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2008,188827.4991,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2009,166132.9165,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2010,186050.9889,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2011,197592.1561,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2012,199752.7427,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2013,201054.0692,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2014,203689.0381,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2015,210577.7141,
AUT,TRADEGOODSERV,IMP,MLN_USD,A,2016,217078.1482,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1970,27.4454458349,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1971,27.3220317697,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1972,27.3422510447,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1973,27.5142061452,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1974,30.4276533284,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1975,28.4804348886,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1976,31.1374469416,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1977,32.2963514311,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1978,30.5271022132,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1979,32.409061261,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1980,35.10227609,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1981,35.3660076332,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1982,32.3482861641,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1983,31.9669770054,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1984,33.7954343935,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1985,35.1321566567,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1986,31.9898540263,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1987,31.4209700573,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1988,33.4633507011,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1989,35.4931675653,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1990,35.7607402769,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1991,35.4279843784,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1992,34.4457962845,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1993,31.7743061282,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1994,33.8000015428,E
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1995,34.6941473738,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1996,35.8003368889,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1997,37.8003437405,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1998,38.5332448571,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,1999,38.8560336694,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2000,41.9633056076,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2001,42.8621497383,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2002,41.5712389103,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2003,41.7556856768,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2004,43.8648868368,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2005,45.3402367009,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2006,47.1603395433,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2007,48.0560728003,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2008,48.6648081775,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2009,41.6411769284,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2010,47.4749763972,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2011,50.9048986314,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2012,50.9563756241,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2013,50.3963938153,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2014,49.3213468386,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2015,48.3973920296,
AUT,TRADEGOODSERV,IMP,PC_GDP,A,2016,48.0452617589,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1970,-4026.9457,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1971,-4249.7045,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1972,-5303.4465,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1973,-7026.8512,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1974,-6324.8192,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1975,-5253.8188,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1976,-8312.255,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1977,-11277.8802,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1978,-7431.5266,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1979,-7743.4944,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1980,-9125.6248,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1981,-6429.1843,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1982,-4407.594,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1983,-5898.9653,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1984,-5431.9912,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1985,-3837.5015,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1986,-4010.4709,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1987,-4396.8665,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1988,-5523.1715,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1989,-5833.7675,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1990,-5874.4372,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1991,-7871.6379,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1992,-8677.3992,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1993,-5667.9444,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1994,-9938.4034,E
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1995,-9434.5111,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1996,-9396.3677,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1997,-6537.081,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1998,-4718.8316,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,1999,-2227.2449,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,2000,1542.2923,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,2001,2388.2419,
AUT,TRADEGOODSERV,NTRADE,MLN_USD,A,2002,7873.9418,
